time,altitude_m,desired_theta_rad,desired_theta_deg,mount_theta_rad,mount_theta_deg,mount_ang_vel_rad_s,mount_ang_vel_deg_s,tracking_error_deg,distance_m,rx_gain_dbi,fspl_db,pr_dbm,snr_db
30.95,7369.184,1.533588218703377,87.86813244268936,1.5337563967391805,87.8777683343477,-0.0003725652576509475,-0.021346416856603396,-0.009635891658333673,7374.288052975419,8.999999631494376,109.0306070617371,-86.03060743024272,31.000292439676713
31.0,7365.634,1.5335703021443283,87.86710589947248,1.5337378584500785,87.87670616862276,-0.00037076578203709687,-0.02124331449859304,-0.009600269150287808,7370.74051126181,8.999999634213966,109.02642754370208,-86.02642790948812,31.004471960431317
31.05,7362.085,1.5335523733846903,87.86607865721331,1.5337193708964865,87.87564690982842,-0.00036975107184744616,-0.021185175887297136,-0.0095682526150936,7367.193971223032,8.999999636649662,109.0222471945487,-86.02224755789904,31.008652312020402
31.1,7362.085,1.5335523733846903,87.86607865721331,1.5337045199006658,87.87479601044633,-0.0002970199164078485,-0.01701798764149823,-0.008717353233003424,7367.193971223032,8.999999698401215,109.0222471945487,-86.02224749614749,31.00865237377195
31.15,7354.986,1.533516458966547,87.86402091263004,1.5336836074650222,87.87359781614461,-0.0004182487128829872,-0.023963886034974107,-0.00957690351457213,7360.099898954904,8.999999635992337,109.01387928471891,-86.01387964872657,31.017020221192865
31.2,7354.986,1.533516458966547,87.86402091263004,1.533668983858739,87.87275994522332,-0.0002924721256629687,-0.01675741842570796,-0.008739032593281643,7360.099898954904,8.999999696899243,109.01387928471891,-86.01387958781967,31.017020282099764
31.25,7347.889,1.533480485396506,87.86195977889267,1.5336479990161394,87.87155760230861,-0.0004196968519813987,-0.024046858293460968,-0.009597823415947731,7353.007834806175,8.999999634400314,109.00550567767579,-86.00550604327547,31.025393826643963
31.3,7344.341,1.533462475115551,87.8609278658061,1.533629744082245,87.87051167164118,-0.00036509867788758765,-0.020918613348765085,-0.009583805835083762,7349.462305956879,8.999999635467448,109.00131643973198,-86.00131680426453,31.029583065654904
31.35,7340.792,1.5334444423656375,87.85989466534303,1.5336112361289826,87.86945124403182,-0.0003701590652527287,-0.021208552187488995,-0.009556578688768984,7345.915780191331,8.999999637535744,108.99712400156325,-85.99712436402751,31.033775505891924
31.4,7337.246,1.5334264074606272,87.85886134140203,1.5335928005669723,87.86839496413567,-0.00036871124020620977,-0.02112559792285013,-0.009533622733635382,7342.3722547223115,8.99999963927501,108.99293308813924,-85.99293344886422,31.037966421055216
31.45,7333.698,1.5334083449527394,87.85782643593264,1.5335743923109613,87.86734024875804,-0.0003681651202214198,-0.021094307552613913,-0.009513812825411727,7338.826733041461,8.999999640772556,108.98873778901502,-85.98873814824246,31.042161721676976
31.5,7330.153,1.5333902802786072,87.85679140634659,1.5335560154659138,87.86628733309607,-0.00036753690095014946,-0.02105831323976134,-0.009495926749476025,7335.2842116586735,8.99999964212199,108.98454401530223,-85.98454437318024,31.046355496739196
31.55,7330.153,1.5333902802786072,87.85679140634659,1.533541279631688,87.86544303198733,-0.0002947166845181931,-0.016886022174981034,-0.008651625640737152,7335.2842116586735,8.99999970293209,108.98454401530223,-85.98454431237015,31.04635555754929
31.6,7326.607,1.533372193044441,87.85575508416579,1.5335240358329694,87.86445503509796,-0.0003448759743758244,-0.019759937787196664,-0.008699950932182435,7331.74069337214,8.999999699604162,108.98034703471956,-85.9803473351154,31.05055253480404
31.65,7326.607,1.533372193044441,87.85575508416579,1.5335105759339882,87.86368383969368,-0.00026919797961966,-0.01542390808565527,-0.007928755527889488,7331.74069337214,8.999999750500109,108.98034703471956,-85.98034728421945,31.05055258569999
31.7,7326.607,1.533372193044441,87.85575508416579,1.5334980836349317,87.86296808368132,-0.0002498459811324242,-0.014315120247193105,-0.007212999515534923,7331.74069337214,8.999999793513288,108.98034703471956,-85.98034724120626,31.050552628713177
31.75,7326.607,1.533372193044441,87.85575508416579,1.5334867438057884,87.86231835933101,-0.00022679658286861617,-0.012994487006360736,-0.006563275165227065,7331.74069337214,8.999999829037238,108.98034703471956,-85.98034720568232,31.050552664237117
31.8,7326.607,1.533372193044441,87.85575508416579,1.5334764227125675,87.86172700424949,-0.00020642186440866827,-0.011827101629838433,-0.005971920083704611,7331.74069337214,8.999999858457041,108.98034703471956,-85.98034717626251,31.050552693656925
31.85,7323.061,1.5333540883182717,87.85471775976706,1.5334634109098433,87.86098148286953,-0.00026023605448699506,-0.014910427599241346,-0.006263723102471982,7328.197177486492,8.99999984428681,108.97614802804107,-85.97614818375425,31.05475168616519
31.9,7323.061,1.5333540883182717,87.85471775976706,1.5334537798309587,87.86042966269729,-0.00019262157769439476,-0.011036403445040099,-0.0057119029302250615,7328.197177486492,8.999999870514262,108.97614802804107,-85.97614815752681,31.05475171239263
31.95,7330.153,1.5333902802786072,87.85679140634659,1.5334520121796453,87.86032838373738,-3.5353026262897766e-05,-0.002025579197879199,-0.0035369773908016386,7335.2842116586735,8.999999950349357,108.98454401530223,-85.98454406495287,31.046355804966566
32.0,7326.607,1.533372193044441,87.85575508416579,1.5334423983078391,87.85977754945812,-0.000192277436115162,-0.011016685584995094,-0.004022465292326466,7331.74069337214,8.999999935783755,108.98034703471956,-85.9803470989358,31.050552770983643
32.05,7308.883,1.5332815247530769,87.85056017373496,1.533418205510407,87.85839140427065,-0.0004838559486390984,-0.02772290374931907,-0.007831230535659452,7314.029133800945,8.999999756600143,108.95933882162252,-85.95933906502238,31.07156080489706
32.1,7308.883,1.5332815247530769,87.85056017373496,1.5334069567144173,87.85774689573583,-0.00022497591979587085,-0.012890170696377108,-0.007186722000840608,7314.029133800945,8.999999795015041,108.95933882162252,-85.95933902660748,31.071560843311957
32.15,7308.883,1.5332815247530769,87.85056017373496,1.5333955383978823,87.85709267438922,-0.00022836633070077867,-0.013084426932043458,-0.0065325006542435214,7314.029133800945,8.999999830636733,108.95933882162252,-85.9593389909858,31.07156087893364
32.2,7305.338,1.5332633373480453,87.84951811218636,1.5333816413840484,87.8562964341487,-0.00027794027666771967,-0.015924804809758764,-0.0067783219623415375,7310.486629263745,8.999999817650453,108.95513084584366,-85.9551310281932,31.075768841726244
32.25,7298.251,1.5332269250360222,87.84743184038513,1.5333639182194272,87.8552809716163,-0.0003544632924317196,-0.020309250648649028,-0.007849131231180138,7303.404625337487,8.99999975548614,108.94671234754453,-85.94671259205839,31.084187277861048
32.3,7291.168,1.5331904626500188,87.84534269955616,1.5333446987403487,87.85417977658066,-0.00038438958157982695,-0.022023900713323736,-0.00883707702449137,7296.326628285222,8.999999690060031,108.93829045196262,-85.93829076190258,31.09260910801686
32.35,7291.168,1.5331904626500188,87.84534269955616,1.5333311970792236,87.85340618838177,-0.0002700332225025225,-0.01547176397771163,-0.008063488825605798,7296.326628285222,8.999999741948564,108.93829045196262,-85.93829071001406,31.09260915990538
32.4,7287.625,1.5331721971788645,87.8442961651482,1.5333148207081848,87.85246789143751,-0.0003275274207759088,-0.018765938885265007,-0.00817172628929868,7292.786134463632,8.999999734974338,108.93407465903506,-85.93407492406072,31.096824945858714
32.45,7284.085,1.5331539294527434,87.84324950154016,1.5332985424471328,87.85153521578142,-0.00032556522104698583,-0.01865351312223601,-0.008285714241248526,7289.2486409523035,8.999999727529051,108.92986039411102,-85.92986066658196,31.10103920333748
32.5,7284.085,1.5331539294527434,87.84324950154016,1.533285708973799,87.85079991192289,-0.00025666946667435113,-0.014706077170314054,-0.0075504103827277284,7289.2486409523035,8.999999773743317,108.92986039411102,-85.92986062036769,31.101039249551746
32.55,7287.625,1.5331721971788645,87.8442961651482,1.5332774679142513,87.8503277339921,-0.00016482119095861594,-0.009443558616248496,-0.006031568843889269,7292.786134463632,8.999999855615396,108.93407465903506,-85.93407480341966,31.096825066499775
32.6,7287.625,1.5331721971788645,87.8442961651482,1.5332677649466673,87.84977179490078,-0.0001940593516778236,-0.011118781826184282,-0.0054756297525698815,7292.786134463632,8.999999881005072,108.93407465903506,-85.93407477802998,31.096825091889457
32.65,7287.625,1.5331721971788645,87.8442961651482,1.5332591784666452,87.84927982583464,-0.00017172960043687513,-0.009839381322500923,-0.004983660686429565,7292.786134463632,8.999999901427168,108.93407465903506,-85.9340747576079,31.096825112311535
32.7,7284.085,1.5331539294527434,87.84324950154016,1.533247685440645,87.848621323951,-0.00022986052000106673,-0.013170037672743568,-0.005371822410823495,7289.2486409523035,8.999999885474132,108.92986039411102,-85.92986050863689,31.101039361282545
32.75,7280.543,1.5331356336514683,87.84220122934428,1.5332357999841992,87.84794033745906,-0.00023770912890341912,-0.013619729837897165,-0.005739108114784319,7285.7091512939905,8.99999986927787,108.9256417037258,-85.92564183444793,31.105258035471508
32.8,7277.003,1.533117330410736,87.84115253089891,1.533223311248424,87.8472247856077,-0.0002497747154999182,-0.014311037027226178,-0.006072254708782271,7282.171662657301,8.999999853660938,108.9214233500901,-85.92142349642916,31.10947637349028
32.85,7277.003,1.533117330410736,87.84115253089891,1.5332139620382321,87.84668911532192,-0.00018698420382534875,-0.010713405714806426,-0.005536584423011422,7282.171662657301,8.999999878341024,108.9214233500901,-85.92142347174908,31.109476398170358
32.9,7273.464,1.5330990145568426,87.84010310977264,1.5332015706257227,87.84597913968292,-0.0002478282501812156,-0.014199512779495934,-0.0058760299102699545,7278.635175752113,8.999999862966012,108.91720414219732,-85.9172042792313,31.11369559068814
32.95,7269.923,1.5330806705300062,87.83905207445564,1.5331888853547184,87.8452523271924,-0.00025370542008751226,-0.01453624981060803,-0.0062002527367592585,7275.096692713369,8.999999847426507,108.91298050058509,-85.91298065315858,31.117919216760853
33.0,7266.384,1.5330623190261063,87.83800061073445,1.533175662098568,87.84449469042356,-0.000264465123016145,-0.015152735377233236,-0.006494079689106738,7271.560210701415,8.999999832623098,108.90875719439565,-85.90875736177256,31.12214250814688
33.05,7262.844,1.5330439444701496,87.83694782622771,1.5331619752057453,87.84371048923016,-0.00027373785644968566,-0.01568402386752497,-0.006762663002470103,7268.022731853279,8.99999981849199,108.90453064242377,-85.90453082393178,31.12636904598766
33.1,7255.769,1.5330071676626003,87.83484067037116,1.5331441854599586,87.84269121187798,-0.0003557949157428869,-0.02038554704428015,-0.007850541506809782,7260.952777959722,8.999999755398267,108.89607734933765,-85.89607759393938,31.134822275980056
33.15,7248.693,1.532970313953161,87.8327291083609,1.5331248919129132,87.84158577306044,-0.00038587094090037017,-0.022108776350333228,-0.008856664699547987,7253.881834621308,8.999999688684525,108.88761463653765,-85.88761494785312,31.143284922066314
